id	time	src_name	src_addr	src_port	dst_name	dst_addr	dst_port	type
1063221576	1492089285651	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,18,RUNNING,org.apache.spark.util.SerializableBuffer@e2359f9))
77602305	1492089285672	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,10,RUNNING,org.apache.spark.util.SerializableBuffer@365723dd))
2594130396	1492089285671	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,20,RUNNING,org.apache.spark.util.SerializableBuffer@64472566))
1063221572	1492089285651	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,6,RUNNING,org.apache.spark.util.SerializableBuffer@2a98de0b))
77602308	1492089285673	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,16,RUNNING,org.apache.spark.util.SerializableBuffer@62ba9f2f))
2594130395	1492089285671	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,8,RUNNING,org.apache.spark.util.SerializableBuffer@78fb46b2))
1063221579	1492089285652	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,12,RUNNING,org.apache.spark.util.SerializableBuffer@40a43b06))
1063221577	1492089285652	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,21,RUNNING,org.apache.spark.util.SerializableBuffer@74a0ffb))
2594130392	1492089285668	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,17,RUNNING,org.apache.spark.util.SerializableBuffer@3db8d344))
1063221578	1492089285652	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,0,RUNNING,org.apache.spark.util.SerializableBuffer@6b4ef19f))
2594130397	1492089285671	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,5,RUNNING,org.apache.spark.util.SerializableBuffer@4265a9e5))
1063221575	1492089285651	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,9,RUNNING,org.apache.spark.util.SerializableBuffer@ad39bfb))
77602307	1492089285672	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,1,RUNNING,org.apache.spark.util.SerializableBuffer@3564675d))
2594130393	1492089285668	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,23,RUNNING,org.apache.spark.util.SerializableBuffer@2ec82a85))
1063221573	1492089285651	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,15,RUNNING,org.apache.spark.util.SerializableBuffer@a66670c))
77602302	1492089285668	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,19,RUNNING,org.apache.spark.util.SerializableBuffer@2e99569))
2594130394	1492089285668	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(1,2,RUNNING,org.apache.spark.util.SerializableBuffer@5591eeeb))
77602304	1492089285672	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,13,RUNNING,org.apache.spark.util.SerializableBuffer@d2f0722))
77602303	1492089285672	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,7,RUNNING,org.apache.spark.util.SerializableBuffer@3b5aa24f))
77602310	1492089285857	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),GetLocations(broadcast_0_piece0))
1063221580	1492089285861	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),GetLocations(broadcast_0_piece0))
1063221581	1492089286077	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),UpdateBlockInfo(BlockManagerId(2, 172.16.189.65, 41539, None),broadcast_0_piece0,StorageLevel(memory, 1 replicas),1177,0))
77602311	1492089286091	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),UpdateBlockInfo(BlockManagerId(0, 172.16.181.82, 45351, None),broadcast_0_piece0,StorageLevel(memory, 1 replicas),1177,0))
2594130399	1492089286216	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),GetLocations(broadcast_0_piece0))
2594130400	1492089286371	sparkExecutor	172.16.181.48	58352	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@172.16.181.46:46507),UpdateBlockInfo(BlockManagerId(1, 172.16.181.48, 45363, None),broadcast_0_piece0,StorageLevel(memory, 1 replicas),1177,0))
77602312	1492089286674	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,4,FINISHED,org.apache.spark.util.SerializableBuffer@46500dd5))
77602313	1492089286679	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,19,FINISHED,org.apache.spark.util.SerializableBuffer@52ad1211))
77602314	1492089286687	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,24,RUNNING,org.apache.spark.util.SerializableBuffer@2bb4ab21))
77602315	1492089286701	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,25,RUNNING,org.apache.spark.util.SerializableBuffer@8d369a8))
77602316	1492089286731	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,1,FINISHED,org.apache.spark.util.SerializableBuffer@4eabf3c2))
77602317	1492089286751	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,26,RUNNING,org.apache.spark.util.SerializableBuffer@742c5d9c))
1063221582	1492089286775	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,12,FINISHED,org.apache.spark.util.SerializableBuffer@7e9499e))
77602318	1492089286789	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,26,FINISHED,org.apache.spark.util.SerializableBuffer@7acf0d9b))
1063221583	1492089286782	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,27,RUNNING,org.apache.spark.util.SerializableBuffer@583c6d3b))
77602319	1492089286807	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,28,RUNNING,org.apache.spark.util.SerializableBuffer@69c2a543))
77602320	1492089286815	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,16,FINISHED,org.apache.spark.util.SerializableBuffer@78e67e5a))
77602321	1492089286828	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,29,RUNNING,org.apache.spark.util.SerializableBuffer@6eb00c67))
77602322	1492089286845	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,28,FINISHED,org.apache.spark.util.SerializableBuffer@6c9167ff))
77602323	1492089286854	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,30,RUNNING,org.apache.spark.util.SerializableBuffer@10053f93))
77602324	1492089286862	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,7,FINISHED,org.apache.spark.util.SerializableBuffer@5b5a8767))
77602325	1492089286869	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,31,RUNNING,org.apache.spark.util.SerializableBuffer@35e76b5f))
1063221584	1492089286877	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,21,FINISHED,org.apache.spark.util.SerializableBuffer@4f3f3ab3))
77602326	1492089286892	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,30,FINISHED,org.apache.spark.util.SerializableBuffer@52ae5c83))
77602327	1492089286892	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,13,FINISHED,org.apache.spark.util.SerializableBuffer@6b6e18e2))
77602328	1492089286899	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,33,RUNNING,org.apache.spark.util.SerializableBuffer@6480db57))
77602329	1492089286908	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,34,RUNNING,org.apache.spark.util.SerializableBuffer@6a33f90b))
1063221585	1492089286890	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,32,RUNNING,org.apache.spark.util.SerializableBuffer@43065b4e))
1063221586	1492089286931	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,0,FINISHED,org.apache.spark.util.SerializableBuffer@e6e5f09))
77602330	1492089286946	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,34,FINISHED,org.apache.spark.util.SerializableBuffer@4ad9fa8a))
1063221587	1492089286948	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,3,FINISHED,org.apache.spark.util.SerializableBuffer@3580be4a))
77602331	1492089286959	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,36,RUNNING,org.apache.spark.util.SerializableBuffer@51eb423b))
1063221588	1492089286950	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,35,RUNNING,org.apache.spark.util.SerializableBuffer@3dce0eb))
1063221589	1492089286957	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,37,RUNNING,org.apache.spark.util.SerializableBuffer@72f117f5))
77602332	1492089287000	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,25,FINISHED,org.apache.spark.util.SerializableBuffer@33d37132))
77602333	1492089287017	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,38,RUNNING,org.apache.spark.util.SerializableBuffer@46dd2de2))
77602334	1492089287036	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,22,FINISHED,org.apache.spark.util.SerializableBuffer@43d59219))
1063221590	1492089287033	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,15,FINISHED,org.apache.spark.util.SerializableBuffer@e1b88b5))
77602335	1492089287051	sparkExecutor	172.16.181.82	59484	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(0,39,RUNNING,org.apache.spark.util.SerializableBuffer@4824eac2))
1063221591	1492089287051	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,40,RUNNING,org.apache.spark.util.SerializableBuffer@3ed905d2))
1063221592	1492089287057	sparkExecutor	172.16.189.65	54570	sparkDriver	172.16.181.46	46507	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@172.16.181.46:46507),StatusUpdate(2,18,FINISHED,org.apache.spark.util.SerializableBuffer@5ae6615a))
